ID,Query,Subject,FreebasePredicate,PredicateList,tagme,tagme_rho,spot0.3,spot0.4,spot0.5,spot0.6
66055,who is the publisher of metal gear acid,http://dbpedia.org/resource/Metal_Gear_Acid,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Metal_Gear_Acid,0.5976660847663879,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing
66189,who is the publisher of echo delta,http://dbpedia.org/resource/Echo_Delta,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Echo_Delta,0.5,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing,http://dbpedia.org/resource/Publishing
66248,what type of book is drome,http://dbpedia.org/resource/Drome_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Drôme,0.359375,http://dbpedia.org/resource/Velodrome,http://dbpedia.org/resource/Velodrome,http://dbpedia.org/resource/Velodrome,http://dbpedia.org/resource/Velodrome
66273,which country is the movie amen. from,http://dbpedia.org/resource/Amen.,country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Amen_(TV_series),0.19285032153129578,http://dbpedia.org/resource/Amen,http://dbpedia.org/resource/Amen,http://dbpedia.org/resource/Amen,http://dbpedia.org/resource/Amen
66357,what country is sa-kwa filmed in?,http://dbpedia.org/resource/Sa-kwa,country,"[{'Predicate': 'http://dbpedia.org/ontology/country', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/What_a_Country!,0.4545454680919647,,,,
66436,what is the publishing company of endless ocean 2: adventures of the deep,http://dbpedia.org/resource/Endless_Ocean_2:_Adventures_of_the_Deep,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Endless_Ocean_2:_Adventures_of_the_Deep,0.6579170227050781,,,,
66453,who is the author of the book the evidence of things not seen,http://dbpedia.org/resource/The_Evidence_of_Things_Not_Seen,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Evidence_of_Things_Not_Seen,0.3235294222831726,,,,
66476,What is a book that is considered to be fiction,http://dbpedia.org/resource/Fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Fiction,0.25554829835891724,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
66538,What genre is the book city of light?,http://dbpedia.org/resource/City_of_Light_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Paris,0.05808080732822418,,,,
66546,what is the name of a romance novel,http://dbpedia.org/resource/Romance_novel,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Romance_novel,0.412972092628479,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Romance_novel
66581,what is the book genre of chocky?,http://dbpedia.org/resource/Chocky,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Chocky,0.5,http://dbpedia.org/resource/Chocky,http://dbpedia.org/resource/Chocky,http://dbpedia.org/resource/Chocky,http://dbpedia.org/resource/Chocky
66619,Who was the author that wrote freckles,http://dbpedia.org/resource/Freckles_(novel),author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Freckle,0.15827825665473938,http://dbpedia.org/resource/Freckle,http://dbpedia.org/resource/Freckle,http://dbpedia.org/resource/Freckle,http://dbpedia.org/resource/Freckle
66650,Which genre of books does finding myself belong to?,http://dbpedia.org/resource/Finding_Myself,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Literary_genre,0.0555555559694767,,,,
66680,name a 2003 speculative fiction  book,http://dbpedia.org/resource/Speculative_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Speculative_fiction,0.364932656288147,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction,http://dbpedia.org/resource/Speculative_fiction
66704,What sort of book is the perilous road,http://dbpedia.org/resource/The_Perilous_Road,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Perilous_Road,0.25,,,,
66736,what is an example of a picture book?,http://dbpedia.org/resource/Picture_book,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Picture_book,0.14361701905727386,http://dbpedia.org/resource/Picture_book,http://dbpedia.org/resource/Picture_book,http://dbpedia.org/resource/Picture_book,http://dbpedia.org/resource/Picture_book
66811,What's a notable reference book,http://dbpedia.org/resource/Reference,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Reference_work,0.04154302552342415,,,,
66814,what types of book is tuckets gold,http://dbpedia.org/resource/Tucket's_Gold,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Book,0.18293669819831848,http://dbpedia.org/resource/Gold,http://dbpedia.org/resource/Gold,http://dbpedia.org/resource/Gold,http://dbpedia.org/resource/Gold
66861,Who wrote a person of interest,http://dbpedia.org/resource/A_Person_of_Interest_(novel),author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Person_of_Interest_(TV_series),0.5566519498825073,,,,
66870,what kind of book is wide sargasso sea,http://dbpedia.org/resource/Wide_Sargasso_Sea,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Wide_Sargasso_Sea,0.5720808506011963,http://dbpedia.org/resource/Wide_Sargasso_Sea,http://dbpedia.org/resource/Wide_Sargasso_Sea,http://dbpedia.org/resource/Wide_Sargasso_Sea,http://dbpedia.org/resource/Wide_Sargasso_Sea
66875,whats the genre of the book 1942,http://dbpedia.org/resource/1942_(novel),genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/WHATS'On_(Software),0.5,,,,
66931,what is a book in the genre mystery,http://dbpedia.org/resource/Mystery_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Genre,0.3006124496459961,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Mystery_fiction
66983,What is a book that robert asprin wrote?,http://dbpedia.org/resource/Robert_Asprin,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Robert_Asprin,0.6580872535705566,http://dbpedia.org/resource/Robert_Asprin,http://dbpedia.org/resource/Robert_Asprin,http://dbpedia.org/resource/Robert_Asprin,http://dbpedia.org/resource/Robert_Asprin
66988,what is a book within the fiction genre,http://dbpedia.org/resource/Fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Genre,0.30943185091018677,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
67002,what is the producer company of jerusalem: the three roads to the holy land,http://dbpedia.org/resource/Jerusalem:_The_Three_Roads_to_the_Holy_Land,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Jerusalem:_The_Three_Roads_to_the_Holy_Land,0.5,http://dbpedia.org/resource/Record_producer,http://dbpedia.org/resource/Record_producer,http://dbpedia.org/resource/Record_producer,http://dbpedia.org/resource/Record_producer
67035,what kind of book is to live forever,http://dbpedia.org/resource/To_Live_Forever_(novel),genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/To_Live_Forever,0.22478070855140686,,,,
67094,who write the book paradise news,http://dbpedia.org/resource/Paradise_News,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Paradise_News,0.5,,,,
67143,what's a book that talks about economics,http://dbpedia.org/resource/Economics,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Economics,0.1478571742773056,,,,
67173,What genre of book is the empress of mars?,http://dbpedia.org/resource/The_Empress_of_Mars,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Empress_of_Mars,0.5,http://dbpedia.org/resource/Emperor,http://dbpedia.org/resource/Emperor,http://dbpedia.org/resource/Emperor,http://dbpedia.org/resource/Emperor
67249,what is a 1913 historical fiction book,http://dbpedia.org/resource/Historical_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Historical_fiction,0.32377132773399353,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Historical_fiction
67295,what is a science fiction book?,http://dbpedia.org/resource/Science_fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}]",http://dbpedia.org/resource/Science_fiction,0.4035564959049225,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Science_fiction
67360,"Who was the author of ""Redeeming Love""?",http://dbpedia.org/resource/Redeeming_Love,author_of_book,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Redeeming_Love,0.22727273404598236,,,,
67386,What is the original language of the book the body artist,http://dbpedia.org/resource/The_Body_Artist,language,"[{'Predicate': 'http://dbpedia.org/ontology/language', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/The_Body_Artist,0.5,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language
67390,What's a book written by virginia hamilton,http://dbpedia.org/resource/Virginia_Hamilton,book_from_author,"[{'Predicate': 'http://dbpedia.org/ontology/author', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Virginia_Hamilton,0.46726298332214355,http://dbpedia.org/resource/Virginia_Hamilton,http://dbpedia.org/resource/Virginia_Hamilton,http://dbpedia.org/resource/Virginia_Hamilton,http://dbpedia.org/resource/Virginia_Hamilton
67400,who published rtx red rock,http://dbpedia.org/resource/RTX_Red_Rock,publisher,"[{'Predicate': 'http://dbpedia.org/ontology/publisher', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/RTX_Red_Rock,0.5687159299850464,,,,
67426,What is the genre of sunrise alley?,http://dbpedia.org/resource/Sunrise_Alley,genre,"[{'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Sunrise_Alley,0.5,,,,
67475,what kind of book is slow river,http://dbpedia.org/resource/Slow_River,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Slow_River,0.078125,,,,
67544,what genre of fiction is see delphi and die,http://dbpedia.org/resource/See_Delphi_and_Die,genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'forward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/See_Delphi_and_Die,0.5,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
67627,Name a fiction book.,http://dbpedia.org/resource/Fiction,books_in_genre,"[{'Predicate': 'http://dbpedia.org/ontology/literaryGenre', 'Direction': 'backward', 'Constraint': None}, {'Predicate': 'http://purl.org/linguistics/gold/hypernym', 'Direction': 'backward', 'Constraint': 'http://dbpedia.org/ontology/WrittenWork'}]",http://dbpedia.org/resource/Book,0.2159605771303177,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Fiction
67672,What language was borges and i written in,http://dbpedia.org/resource/Borges_and_I,language,"[{'Predicate': 'http://dbpedia.org/ontology/language', 'Direction': 'forward', 'Constraint': None}]",http://dbpedia.org/resource/Borges_and_I,0.7126792073249817,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language,http://dbpedia.org/resource/Language
